GSWTOR20181129,GSW,TOR,20181129,128,131
INDLAL20181129,IND,LAL,20181129,96,104
LACSAC20181129,LAC,SAC,20181129,133,121
CLEBOS20181130,CLE,BOS,20181130,95,128
UTACHO20181130,UTA,CHO,20181130,119,111
CHIDET20181130,CHI,DET,20181130,88,107
WASPHI20181130,WAS,PHI,20181130,98,123
MEMBRK20181130,MEM,BRK,20181130,131,125
NOPMIA20181130,NOP,MIA,20181130,101,106
ATLOKC20181130,ATL,OKC,20181130,109,124
HOUSAS20181130,HOU,SAS,20181130,136,105
ORLPHO20181130,ORL,PHO,20181130,99,85
DALLAL20181130,DAL,LAL,20181130,103,114
DENPOR20181130,DEN,POR,20181130,113,112
MILNYK20181201,MIL,NYK,20181201,134,136
GSWDET20181201,GSW,DET,20181201,102,111
BRKWAS20181201,BRK,WAS,20181201,88,102
TORCLE20181201,TOR,CLE,20181201,106,95
CHIHOU20181201,CHI,HOU,20181201,105,121
BOSMIN20181201,BOS,MIN,20181201,118,109
INDSAC20181201,IND,SAC,20181201,110,111
PHOLAL20181202,PHO,LAL,20181202,96,120
NOPCHO20181202,NOP,CHO,20181202,119,109
UTAMIA20181202,UTA,MIA,20181202,100,102
MEMPHI20181202,MEM,PHI,20181202,95,103
LACDAL20181202,LAC,DAL,20181202,110,114
PORSAS20181202,POR,SAS,20181202,118,131
OKCDET20181203,OKC,DET,20181203,110,83
GSWATL20181203,GSW,ATL,20181203,128,111
CLEBRK20181203,CLE,BRK,20181203,99,97
WASNYK20181203,WAS,NYK,20181203,110,107
DENTOR20181203,DEN,TOR,20181203,106,103
HOUMIN20181203,HOU,MIN,20181203,91,103
LACNOP20181203,LAC,NOP,20181203,129,126
CHIIND20181204,CHI,IND,20181204,90,96
ORLMIA20181204,ORL,MIA,20181204,105,90
PORDAL20181204,POR,DAL,20181204,102,111
SACPHO20181204,SAC,PHO,20181204,122,105
SASUTA20181204,SAS,UTA,20181204,105,139
GSWCLE20181205,GSW,CLE,20181205,129,105
DENORL20181205,DEN,ORL,20181205,124,118
WASATL20181205,WAS,ATL,20181205,131,117
OKCBRK20181205,OKC,BRK,20181205,114,112
LACMEM20181205,LAC,MEM,20181205,86,96
DETMIL20181205,DET,MIL,20181205,92,115
CHOMIN20181205,CHO,MIN,20181205,104,121
DALNOP20181205,DAL,NOP,20181205,106,132
PHITOR20181205,PHI,TOR,20181205,102,113
SASLAL20181205,SAS,LAL,20181205,113,121
NYKBOS20181206,NYK,BOS,20181206,100,128
PHOPOR20181206,PHO,POR,20181206,86,108
HOUUTA20181206,HOU,UTA,20181206,91,118
DENCHO20181207,DEN,CHO,20181207,107,113
PHIDET20181207,PHI,DET,20181207,117,111
INDORL20181207,IND,ORL,20181207,112,90
TORBRK20181207,TOR,BRK,20181207,105,106
SACCLE20181207,SAC,CLE,20181207,129,110
OKCCHI20181207,OKC,CHI,20181207,112,114
MEMNOP20181207,MEM,NOP,20181207,107,103
LALSAS20181207,LAL,SAS,20181207,120,133
MIAPHO20181207,MIA,PHO,20181207,115,98
GSWMIL20181207,GSW,MIL,20181207,105,95
HOUDAL20181208,HOU,DAL,20181208,104,107
SACIND20181208,SAC,IND,20181208,97,107
DENATL20181208,DEN,ATL,20181208,98,106
WASCLE20181208,WAS,CLE,20181208,101,116
BRKNYK20181208,BRK,NYK,20181208,112,104
BOSCHI20181208,BOS,CHI,20181208,133,77
LALMEM20181208,LAL,MEM,20181208,111,88
MINPOR20181208,MIN,POR,20181208,105,113
MIALAC20181208,MIA,LAC,20181208,121,98
NOPDET20181209,NOP,DET,20181209,116,108
MILTOR20181209,MIL,TOR,20181209,104,99
UTASAS20181209,UTA,SAS,20181209,97,110
CHONYK20181209,CHO,NYK,20181209,119,107
WASIND20181210,WAS,IND,20181210,101,109
DETPHI20181210,DET,PHI,20181210,102,116
NOPBOS20181210,NOP,BOS,20181210,100,113
SACCHI20181210,SAC,CHI,20181210,108,89
CLEMIL20181210,CLE,MIL,20181210,92,108
UTAOKC20181210,UTA,OKC,20181210,113,122
ORLDAL20181210,ORL,DAL,20181210,76,101
MEMDEN20181210,MEM,DEN,20181210,99,105
LACPHO20181210,LAC,PHO,20181210,123,119
MINGSW20181210,MIN,GSW,20181210,108,116
MIALAL20181210,MIA,LAL,20181210,105,108
PORHOU20181211,POR,HOU,20181211,104,111
PHOSAS20181211,PHO,SAS,20181211,86,111
TORLAC20181211,TOR,LAC,20181211,123,99
DETCHO20181212,DET,CHO,20181212,107,108
NYKCLE20181212,NYK,CLE,20181212,106,113
MILIND20181212,MIL,IND,20181212,97,113
BRKPHI20181212,BRK,PHI,20181212,127,124
BOSWAS20181212,BOS,WAS,20181212,130,125
PORMEM20181212,POR,MEM,20181212,83,92
OKCNOP20181212,OKC,NOP,20181212,114,118
ATLDAL20181212,ATL,DAL,20181212,107,114
MIAUTA20181212,MIA,UTA,20181212,84,111
MINSAC20181212,MIN,SAC,20181212,130,141
TORGSW20181212,TOR,GSW,20181212,113,93
LALHOU20181213,LAL,HOU,20181213,111,126
LACSAS20181213,LAC,SAS,20181213,87,125
CHIORL20181213,CHI,ORL,20181213,91,97
DALPHO20181213,DAL,PHO,20181213,89,99
ATLBOS20181214,ATL,BOS,20181214,108,129
NYKCHO20181214,NYK,CHO,20181214,126,124
WASBRK20181214,WAS,BRK,20181214,118,125
MILCLE20181214,MIL,CLE,20181214,114,102
INDPHI20181214,IND,PHI,20181214,113,101
MIAMEM20181214,MIA,MEM,20181214,100,97
OKCDEN20181214,OKC,DEN,20181214,98,109
TORPOR20181214,TOR,POR,20181214,122,128
GSWSAC20181214,GSW,SAC,20181214,130,125
UTAORL20181215,UTA,ORL,20181215,89,96
LALCHO20181215,LAL,CHO,20181215,128,100
BOSDET20181215,BOS,DET,20181215,104,113
HOUMEM20181215,HOU,MEM,20181215,105,97
CHISAS20181215,CHI,SAS,20181215,98,93
LACOKC20181215,LAC,OKC,20181215,104,110
MINPHO20181215,MIN,PHO,20181215,99,107
ATLBRK20181216,ATL,BRK,20181216,127,144
PHICLE20181216,PHI,CLE,20181216,128,105
NYKIND20181216,NYK,IND,20181216,99,110
LALWAS20181216,LAL,WAS,20181216,110,128
SACDAL20181216,SAC,DAL,20181216,120,113
MIANOP20181216,MIA,NOP,20181216,102,96
TORDEN20181216,TOR,DEN,20181216,86,95
MILDET20181217,MIL,DET,20181217,107,104
